Date,Open,Close,Change,Zhangdiefu,Low,High,Succeed,Succeed Price
2018-08-23,2714.87,2724.62,10.02,0.37%,2700.80,2736.01,98446472,10782602.00
2018-08-22,2731.96,2714.61,-19.22,-0.70%,2709.06,2731.96,93664648,9846397.00
2018-08-21,2700.34,2733.83,35.36,1.31%,2696.29,2739.17,113586840,12226022.00
2018-08-20,2673.07,2698.47,29.50,1.11%,2653.11,2698.47,110784160,11404761.00
2018-08-17,2723.89,2668.97,-36.23,-1.34%,2665.59,2730.33,112445296,11549939.00
2018-08-16,2691.43,2705.19,-18.07,-0.66%,2672.74,2732.95,120277880,11758100.00
2018-08-15,2777.25,2723.26,-57.71,-2.08%,2721.24,2777.70,116161792,11870768.00
2018-08-14,2780.74,2780.96,-4.91,-0.18%,2766.57,2789.44,109571072,11246540.00
2018-08-13,2769.02,2785.87,-9.44,-0.34%,2742.56,2789.80,127532240,12946054.00
2018-08-10,2791.40,2795.31,0.93,0.03%,2777.51,2806.11,121532232,12311260.00
2018-08-09,2729.58,2794.38,50.31,1.83%,2726.22,2801.66,151660336,15107988.00
2018-08-08,2771.13,2744.07,-35.30,-1.27%,2741.07,2779.91,147688720,13996976.00
2018-08-07,2711.74,2779.37,74.22,2.74%,2696.04,2779.37,149579744,14725949.00
2018-08-06,2736.53,2705.16,-35.29,-1.29%,2692.32,2760.47,129753056,13299380.00
2018-08-03,2763.40,2740.44,-27.58,-1.00%,2740.43,2777.66,127006360,12913469.00
2018-08-02,2815.34,2768.02,-56.51,-2.00%,2726.48,2815.34,174179008,16976932.00
2018-08-01,2882.51,2824.53,-51.87,-1.80%,2823.93,2897.40,149514352,15169287.00
2018-07-31,2866.90,2876.40,7.35,0.26%,2854.32,2884.68,118931120,11952877.00
2018-07-30,2871.94,2869.05,-4.54,-0.16%,2850.30,2896.01,151652256,14598858.00
2018-07-27,2879.69,2873.59,-8.63,-0.30%,2864.11,2889.69,146371616,13241937.00
2018-07-26,2905.79,2882.23,-21.42,-0.74%,2875.70,2915.30,168428208,15749669.00
2018-07-25,2911.45,2903.65,-1.92,-0.07%,2894.04,2912.31,167800208,16641208.00
2018-07-24,2862.27,2905.56,46.02,1.61%,2862.27,2911.46,229578304,22870188.00
2018-07-23,2815.20,2859.54,30.27,1.07%,2809.62,2863.57,173382800,18699686.00
2018-07-20,2769.75,2829.27,56.73,2.05%,2753.84,2837.86,145907696,15566112.00
2018-07-19,2791.02,2772.55,-14.71,-0.53%,2764.49,2805.01,114486496,12937457.00
2018-07-18,2801.78,2787.26,-10.87,-0.39%,2786.04,2818.40,120961168,13855715.00
2018-07-17,2806.89,2798.13,-15.92,-0.57%,2774.76,2806.92,105409216,12403519.00
2018-07-16,2827.08,2814.04,-17.14,-0.61%,2804.49,2837.51,107767152,12941119.00
2018-07-13,2831.43,2831.18,-6.47,-0.23%,2818.85,2835.46,117689344,14630088.00
2018-07-12,2771.04,2837.66,59.89,2.16%,2771.04,2844.19,146980192,17031908.00
2018-07-11,2780.70,2777.77,-49.85,-1.76%,2752.44,2794.36,126821152,13831817.00
2018-07-10,2819.71,2827.63,12.52,0.44%,2800.62,2828.49,117062752,13263312.00
2018-07-09,2752.45,2815.11,67.88,2.47%,2752.45,2815.79,121549312,13565452.00
2018-07-06,2731.35,2747.23,13.35,0.49%,2691.02,2768.87,136294384,14819303.00
2018-07-05,2755.34,2733.88,-25.24,-0.91%,2727.94,2777.52,129226120,13299367.00
2018-07-04,2776.63,2759.13,-27.76,-1.00%,2754.16,2793.18,123262176,13101616.00
2018-07-03,2774.57,2786.89,11.33,0.41%,2722.45,2786.89,142498464,16166802.00
2018-07-02,2841.58,2775.56,-71.86,-2.52%,2756.81,2845.68,137035040,14756276.00
2018-06-29,2789.81,2847.42,60.52,2.17%,2782.38,2848.37,125671680,13565238.00
2018-06-28,2799.90,2786.90,-26.28,-0.93%,2782.45,2825.99,118357904,12968743.00
2018-06-27,2842.40,2813.18,-31.33,-1.10%,2798.80,2854.26,129420832,14241350.00
2018-06-26,2829.99,2844.51,-14.83,-0.52%,2803.79,2850.24,125918464,13844724.00
2018-06-25,2903.45,2859.34,-30.42,-1.05%,2857.87,2908.62,121917688,13235047.00
2018-06-22,2855.58,2889.76,13.95,0.49%,2837.14,2891.97,126143128,12716148.00
2018-06-21,2912.00,2875.81,-39.92,-1.37%,2872.62,2940.59,154378336,15971317.00
2018-06-20,2889.98,2915.73,7.91,0.27%,2872.16,2925.56,144301424,15333428.00
2018-06-19,2982.65,2907.82,-114.08,-3.78%,2871.35,2984.97,230550064,24120364.00
2018-06-15,3037.45,3021.90,-22.26,-0.73%,3008.73,3048.80,144532576,16219601.00
2018-06-14,3038.07,3044.16,-5.64,-0.18%,3032.41,3066.05,115469488,14758883.00
2018-06-13,3071.46,3049.80,-30.01,-0.97%,3044.12,3071.46,119607888,15593526.00
2018-06-12,3053.03,3079.80,27.02,0.89%,3034.10,3081.45,113275096,15446909.00
2018-06-11,3057.34,3052.78,-14.36,-0.47%,3037.91,3063.61,108563784,14303732.00
2018-06-08,3100.60,3067.15,-42.35,-1.36%,3053.29,3100.68,134688208,16117878.00
2018-06-07,3121.18,3109.50,-5.68,-0.18%,3105.58,3128.72,127784968,16717431.00
2018-06-06,3109.17,3115.18,0.97,0.03%,3103.53,3117.53,120196136,16287996.00
2018-06-05,3088.01,3114.21,23.01,0.74%,3080.05,3114.77,118735592,16480631.00
2018-06-04,3083.43,3091.19,16.05,0.52%,3076.99,3098.40,114593904,15467161.00
2018-06-01,3084.75,3075.14,-20.34,-0.66%,3059.79,3102.09,129872200,16654888.00
2018-05-31,3061.83,3095.47,54.03,1.78%,3054.27,3098.08,140475536,18519904.00
2018-05-30,3081.14,3041.44,-79.02,-2.53%,3041.00,3085.40,155115136,19199520.00
2018-05-29,3129.62,3120.46,-14.62,-0.47%,3112.15,3143.21,135717792,17782610.00
2018-05-28,3136.81,3135.08,-6.22,-0.20%,3115.96,3149.66,128755920,16819126.00
2018-05-25,3148.41,3141.30,-13.35,-0.42%,3131.07,3156.73,128610848,16655404.00
2018-05-24,3167.94,3154.65,-14.31,-0.45%,3152.07,3173.53,124085800,16065818.00
2018-05-23,3205.44,3168.96,-45.39,-1.41%,3168.96,3205.44,157807648,19935810.00
2018-05-22,3211.25,3214.35,0.51,0.02%,3192.23,3214.59,144292672,18572166.00
2018-05-21,3206.18,3213.84,20.54,0.64%,3203.34,3219.74,164459424,20266346.00
2018-05-18,3151.08,3193.30,39.02,1.24%,3144.78,3193.45,136516912,16803806.00
2018-05-17,3170.01,3154.28,-15.28,-0.48%,3148.62,3172.77,113995568,15059884.00
2018-05-16,3180.23,3169.57,-22.55,-0.71%,3166.81,3191.95,130524968,17459098.00
2018-05-15,3180.42,3192.12,18.09,0.57%,3164.52,3192.81,124549048,16299078.00
2018-05-14,3167.04,3174.03,10.77,0.34%,3163.48,3183.82,129327352,17241068.00
2018-05-11,3179.80,3163.26,-11.15,-0.35%,3162.21,3180.76,130659744,16736430.00
2018-05-10,3169.05,3174.41,15.26,0.48%,3155.53,3176.14,133000752,16544036.00
2018-05-09,3160.14,3159.15,-2.35,-0.07%,3145.66,3165.37,122637272,15345643.00
2018-05-08,3135.30,3161.50,24.85,0.79%,3134.06,3169.70,146927056,18901164.00
2018-05-07,3094.90,3136.64,45.61,1.48%,3091.66,3136.84,138948192,17824386.00
2018-05-04,3093.12,3091.03,-9.83,-0.32%,3086.78,3104.09,118711264,14843637.00
2018-05-03,3074.52,3100.86,19.68,0.64%,3056.16,3105.66,139985616,17344496.00
2018-05-02,3087.41,3081.18,-1.05,-0.03%,3064.76,3097.60,134184568,16824614.00
2018-04-27,3082.41,3082.23,7.20,0.23%,3049.91,3088.03,131225640,17952026.00
2018-04-26,3119.50,3075.03,-42.94,-1.38%,3067.93,3121.93,133972736,16378377.00
2018-04-25,3112.40,3117.97,-10.95,-0.35%,3107.00,3122.91,127311056,16129814.00
2018-04-24,3069.75,3128.93,60.92,1.99%,3069.75,3136.04,162274800,19554500.00
2018-04-23,3063.44,3068.01,-3.53,-0.11%,3045.94,3085.06,131686336,15785479.00
2018-04-20,3105.46,3071.54,-45.83,-1.47%,3065.92,3111.17,155147088,18513906.00
2018-04-19,3094.27,3117.38,25.98,0.84%,3090.29,3127.44,160056800,19619898.00
2018-04-18,3091.91,3091.40,24.60,0.80%,3041.62,3096.89,159290496,20223896.00
2018-04-17,3112.97,3066.80,-43.85,-1.41%,3064.03,3118.76,147222848,18542804.00
2018-04-16,3152.89,3110.65,-48.40,-1.53%,3096.10,3153.11,154415696,19223336.00
2018-04-13,3192.04,3159.05,-21.11,-0.66%,3155.51,3197.90,127552304,16365175.00
2018-04-12,3203.28,3180.16,-27.92,-0.87%,3177.05,3205.25,148231312,18504006.00
2018-04-11,3197.37,3208.08,17.76,0.56%,3191.59,3220.85,175867184,21142044.00
2018-04-10,3144.26,3190.32,52.03,1.66%,3139.08,3190.65,168201360,20608740.00
2018-04-09,3125.44,3138.29,7.18,0.23%,3110.30,3146.09,139608624,17723692.00
2018-04-04,3147.05,3131.11,-5.52,-0.18%,3128.87,3163.34,146976688,19349282.00
2018-04-03,3130.01,3136.63,-26.55,-0.84%,3119.13,3144.33,152216672,18969272.00
2018-04-02,3169.78,3163.18,-5.72,-0.18%,3159.99,3192.34,177727776,22625358.00
2018-03-30,3161.79,3168.90,8.37,0.26%,3152.89,3177.72,154646592,19600670.00
2018-03-29,3127.26,3160.53,38.24,1.22%,3098.25,3174.51,170312384,21092022.00
2018-03-28,3130.57,3122.29,-44.36,-1.40%,3117.53,3165.21,163500496,20861784.00
2018-03-27,3164.80,3166.65,32.93,1.05%,3143.57,3172.78,189073392,22708510.00
2018-03-26,3117.32,3133.72,-19.04,-0.60%,3091.46,3134.28,186366336,21591026.00
2018-03-23,3172.77,3152.76,-110.72,-3.39%,3110.66,3188.24,275532032,29340506.00
2018-03-22,3281.26,3263.48,-17.47,-0.53%,3242.76,3288.80,150432976,18447174.00
2018-03-21,3299.73,3280.95,-9.69,-0.29%,3268.88,3314.21,168398272,20861768.00
2018-03-20,3257.22,3290.64,11.39,0.35%,3252.43,3292.57,139881088,16697988.00
2018-03-19,3264.93,3279.25,9.37,0.29%,3251.05,3280.57,137954976,16977220.00
2018-03-16,3290.21,3269.88,-21.23,-0.65%,3269.28,3300.57,141203648,16776153.00
2018-03-15,3277.51,3291.11,-0.27,-0.01%,3273.20,3297.10,148573600,17951662.00
2018-03-14,3298.67,3291.38,-18.86,-0.57%,3287.36,3304.98,157491088,18345762.00
2018-03-13,3324.12,3310.24,-16.46,-0.49%,3307.38,3333.88,177114352,20237512.00
2018-03-12,3319.21,3326.70,19.53,0.59%,3313.56,3333.56,206532448,24789418.00
2018-03-09,3291.43,3307.17,18.76,0.57%,3283.56,3309.72,168424512,20234918.00
2018-03-08,3268.35,3288.41,16.74,0.51%,3261.55,3289.50,149827520,17589540.00
2018-03-07,3288.86,3271.67,-17.97,-0.55%,3264.76,3308.41,168665024,19348934.00
2018-03-06,3266.49,3289.64,32.72,1.00%,3243.65,3290.25,195358048,22438180.00
2018-03-05,3255.87,3256.93,2.40,0.07%,3236.72,3269.40,144835984,17414864.00
2018-03-02,3248.45,3254.53,-19.23,-0.59%,3242.27,3269.94,150861072,17860300.00
2018-03-01,3235.09,3273.75,14.35,0.44%,3228.58,3280.15,159098320,18527778.00
2018-02-28,3264.06,3259.41,-32.66,-0.99%,3239.84,3277.83,151043536,18023382.00
2018-02-27,3328.67,3292.07,-37.51,-1.13%,3284.63,3328.67,174219360,20439438.00
2018-02-26,3307.29,3329.57,40.55,1.23%,3281.61,3335.99,188568592,21333304.00
2018-02-23,3275.43,3289.02,20.47,0.63%,3258.49,3294.13,145790368,15950252.00
2018-02-22,3237.57,3268.56,69.40,2.17%,3234.12,3269.92,138730448,15730388.00
2018-02-14,3188.25,3199.16,14.20,0.45%,3171.38,3203.50,100322824,11455220.00
2018-02-13,3176.11,3184.96,30.83,0.98%,3176.11,3219.22,151527600,17204520.00
2018-02-12,3128.37,3154.13,24.27,0.78%,3113.61,3168.13,153310832,17100318.00
2018-02-09,3172.85,3129.85,-132.20,-4.05%,3062.74,3180.11,256389184,27209508.00
2018-02-08,3281.05,3262.05,-47.21,-1.43%,3225.71,3307.16,201262496,22234868.00
2018-02-07,3412.74,3309.26,-61.39,-1.82%,3304.01,3425.54,260939712,29526442.00
2018-02-06,3418.01,3370.65,-116.84,-3.35%,3364.22,3440.12,280555488,31881854.00
2018-02-05,3411.67,3487.50,25.42,0.73%,3406.24,3487.72,217673744,25219876.00
2018-02-02,3419.22,3462.08,15.10,0.44%,3388.86,3463.16,208120544,23627876.00
2018-02-01,3478.67,3446.98,-33.85,-0.97%,3424.42,3495.09,260504704,29288226.00
2018-01-31,3470.51,3480.83,-7.18,-0.21%,3454.73,3495.45,207253408,24265796.00
2018-01-30,3511.50,3488.01,-34.99,-0.99%,3484.66,3523.05,186369968,22468168.00
2018-01-29,3563.64,3523.00,-35.13,-0.99%,3510.27,3587.03,236026960,28541702.00
2018-01-26,3535.49,3558.13,9.82,0.28%,3534.20,3574.90,222698288,25814952.00
2018-01-25,3555.17,3548.31,-11.16,-0.31%,3528.03,3571.48,243413424,28798954.00
2018-01-24,3553.48,3559.47,12.96,0.37%,3527.11,3569.49,252954496,30762922.00
2018-01-23,3504.34,3546.50,45.14,1.29%,3504.34,3547.22,238705904,28209188.00
2018-01-22,3476.99,3501.36,13.50,0.39%,3475.67,3503.39,217487520,26129572.00
2018-01-19,3481.62,3487.86,13.11,0.38%,3474.29,3498.43,247536736,29418908.00
2018-01-18,3449.88,3474.75,30.08,0.87%,3448.79,3476.55,220039552,26769264.00
2018-01-17,3438.58,3444.67,8.08,0.24%,3430.51,3465.20,261045024,31653268.00
2018-01-16,3403.47,3436.59,26.11,0.77%,3401.96,3437.58,211475472,26657882.00
2018-01-15,3428.95,3410.49,-18.45,-0.54%,3402.31,3442.50,232009280,28636274.00
2018-01-12,3423.88,3428.94,3.60,0.10%,3417.98,3435.42,174063408,21596146.00
2018-01-11,3415.58,3425.34,3.51,0.10%,3405.64,3426.48,173812144,21841414.00
2018-01-10,3414.11,3421.83,7.93,0.23%,3398.84,3430.21,209095008,25451544.00
2018-01-09,3406.11,3413.90,4.42,0.13%,3403.59,3417.23,191488560,23824996.00
2018-01-08,3391.55,3409.48,17.73,0.52%,3384.56,3412.73,236165104,28621322.00
2018-01-05,3386.46,3391.75,6.04,0.18%,3380.25,3402.07,213060688,24818784.00
2018-01-04,3371.00,3385.71,16.60,0.49%,3365.30,3392.83,206955296,24309076.00
2018-01-03,3347.74,3369.11,20.78,0.62%,3345.29,3379.92,213836144,25836652.00
2018-01-02,3314.03,3348.33,41.15,1.24%,3314.03,3349.05,202278848,22778846.00
2017-12-29,3295.25,3307.17,10.79,0.33%,3292.77,3308.22,141586832,17035676.00
2017-12-28,3272.29,3296.38,20.60,0.63%,3263.73,3304.10,175371680,20801986.00
2017-12-27,3302.46,3275.78,-30.34,-0.92%,3270.35,3307.08,162674896,19826466.00
2017-12-26,3277.84,3306.12,25.66,0.78%,3274.33,3307.30,142434496,17467926.00
2017-12-25,3296.21,3280.46,-16.60,-0.50%,3270.44,3312.30,146893632,17729360.00
2017-12-22,3297.69,3297.06,-3.00,-0.09%,3293.44,3307.33,124047328,15209944.00
2017-12-21,3281.12,3300.06,12.45,0.38%,3267.40,3309.22,142127920,17374010.00
2017-12-20,3296.74,3287.61,-8.93,-0.27%,3276.12,3300.21,137745120,16796186.00
2017-12-19,3266.02,3296.54,28.62,0.88%,3266.02,3296.94,115140136,15078659.00
2017-12-18,3268.03,3267.92,1.79,0.05%,3254.18,3280.54,120700384,14973823.00
2017-12-15,3287.53,3266.14,-26.30,-0.80%,3259.39,3287.53,130940624,16187792.00
2017-12-14,3302.93,3292.44,-10.60,-0.32%,3282.57,3309.53,120544232,15134609.00
2017-12-13,3278.40,3303.04,22.22,0.68%,3273.32,3304.01,111998648,14529531.00
2017-12-12,3320.31,3280.81,-41.38,-1.25%,3280.33,3320.31,124604824,16097862.00
2017-12-11,3290.49,3322.20,32.20,0.98%,3288.29,3322.67,131965984,17298644.00
2017-12-08,3264.48,3289.99,17.94,0.55%,3258.76,3297.13,133209312,16576165.00
2017-12-07,3283.28,3272.05,-21.91,-0.67%,3259.16,3291.28,132105904,16176459.00
2017-12-06,3291.31,3293.96,-9.71,-0.29%,3254.61,3296.20,151604448,17917438.00
2017-12-05,3301.69,3303.68,-5.94,-0.18%,3300.51,3315.74,208278848,24348960.00
2017-12-04,3310.38,3309.62,-8.00,-0.24%,3304.10,3324.00,148053296,18502536.00
2017-12-01,3315.10,3317.62,0.43,0.01%,3302.44,3324.52,139198304,17749026.00
2017-11-30,3328.64,3317.19,-20.67,-0.62%,3306.28,3340.92,156595856,19207680.00
2017-11-29,3335.57,3337.86,4.20,0.13%,3305.57,3343.06,183805936,21776944.00
2017-11-28,3311.23,3333.66,11.43,0.34%,3300.78,3333.80,138247808,16706293.00
2017-11-27,3346.66,3322.23,-31.59,-0.94%,3315.26,3347.05,166439168,20580340.00
2017-11-24,3340.38,3353.82,1.90,0.06%,3328.33,3360.75,159569664,20762388.00
2017-11-23,3425.01,3351.92,-78.55,-2.29%,3342.33,3429.42,215265408,27046902.00
2017-11-22,3417.33,3430.46,19.97,0.59%,3404.29,3442.18,213567104,27367474.00
2017-11-21,3382.36,3410.50,18.10,0.53%,3377.60,3419.80,196871808,26530386.00
2017-11-20,3361.36,3392.40,9.49,0.28%,3337.12,3393.11,176524672,22830814.00
2017-11-17,3392.68,3382.91,-16.34,-0.48%,3373.30,3403.29,249458160,31375036.00
2017-11-16,3393.19,3399.25,-3.27,-0.10%,3390.59,3409.65,156684336,22086246.00
2017-11-15,3416.21,3402.52,-27.02,-0.79%,3396.38,3423.75,168792080,23973420.00
2017-11-14,3446.55,3429.55,-18.29,-0.53%,3419.69,3450.49,196472672,26743542.00
2017-11-13,3435.18,3447.84,15.16,0.44%,3435.08,3449.16,205389040,26673812.00
2017-11-10,3423.18,3432.67,4.88,0.14%,3414.33,3438.79,189276512,25577212.00
2017-11-09,3410.67,3427.79,12.33,0.36%,3408.62,3428.77,158650432,20543366.00
2017-11-08,3409.15,3415.46,1.89,0.06%,3404.88,3434.49,185436464,24202560.00
2017-11-07,3389.47,3413.57,25.40,0.75%,3387.95,3415.15,190571744,24259596.00
2017-11-06,3369.69,3388.17,16.43,0.49%,3356.53,3389.38,154636480,20431124.00
2017-11-03,3377.74,3371.74,-11.57,-0.34%,3347.36,3380.57,172714784,20743794.00
2017-11-02,3391.65,3383.31,-12.60,-0.37%,3372.21,3391.65,166864272,21001498.00
2017-11-01,3393.97,3395.91,2.57,0.08%,3388.60,3410.35,180566112,23197838.00
2017-10-31,3381.00,3393.34,3.00,0.09%,3376.12,3397.10,153498208,19992958.00
2017-10-30,3413.87,3390.34,-26.48,-0.77%,3357.28,3419.73,208349280,25777664.00
2017-10-27,3404.50,3416.81,9.25,0.27%,3402.11,3421.10,170257168,21237720.00
2017-10-26,3397.52,3407.57,10.67,0.31%,3391.45,3414.24,183768624,23859612.00
